!SESSION 2026-04-21 08:46:15.824 -----------------------------------------------
eclipse.buildId=4.38.0.20251204-0849
java.version=21.0.9
java.vendor=Eclipse Adoptium
BootLoader constants: OS=win32, ARCH=x86_64, WS=win32, NL=en_IN
Framework arguments:  -product org.eclipse.epp.package.java.product
Command-line arguments:  -os win32 -ws win32 -arch x86_64 -product org.eclipse.epp.package.java.product
!MESSAGE 10:33:24.940 [pool-3-thread-86] INFO  o.s.i.v.b.j.u.CompilationUnitCache - CU Cache: work item submitted for doc file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:24.949
!MESSAGE 10:33:24.948 [pool-3-thread-86] INFO  o.s.i.v.b.j.u.CompilationUnitCache - CU Cache: start work on AST for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:25.014
!MESSAGE 10:33:25.013 [pool-14-thread-1] INFO  o.s.i.v.b.j.u.CompilationUnitCache - Invalidate AST for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:25.435
!MESSAGE 10:33:25.211 [pool-14-thread-1] INFO  o.s.i.v.c.l.u.SimpleTextDocumentService - change message work done in 1ms

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:25.436
!MESSAGE 10:33:25.434 [pool-3-thread-86] INFO  o.s.i.v.b.j.u.CompilationUnitCache - CU Cache: work item submitted for doc file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:25.633
!MESSAGE 10:33:25.553 [pool-14-thread-1] INFO  o.s.i.v.b.j.u.CompilationUnitCache - Invalidate AST for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:25.940
!MESSAGE 10:33:25.939 [pool-5-thread-19] INFO  o.s.i.v.b.j.u.CompilationUnitCache - Started parsing CU for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:26.517
!MESSAGE 10:33:25.952 [pool-5-thread-19] INFO  o.s.i.v.b.j.u.CompilationUnitCache - Finished parsing CU for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:26.518
!MESSAGE 10:33:26.508 [pool-3-thread-86] INFO  o.s.i.v.b.j.u.CompilationUnitCache - CU Cache: work item submitted for doc file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:26.519
!MESSAGE 10:33:26.516 [pool-5-thread-19] INFO  o.s.i.v.b.j.u.CompilationUnitCache - Finished parsing CU for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:26.519
!MESSAGE 10:33:26.516 [pool-3-thread-86] INFO  o.s.i.v.b.j.u.CompilationUnitCache - CU Cache: start work on AST for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:26.958
!MESSAGE 10:33:26.833 [pool-14-thread-1] INFO  o.s.i.v.b.j.u.CompilationUnitCache - Invalidate AST for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:26.960
!MESSAGE 10:33:26.959 [pool-5-thread-19] INFO  o.s.i.v.b.j.u.CompilationUnitCache - Started parsing CU for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:26.966
!MESSAGE 10:33:26.965 [pool-3-thread-84] INFO  o.s.i.v.b.j.u.CompilationUnitCache - CU Cache: end work on AST for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:27.091
!MESSAGE 10:33:27.090 [pool-14-thread-1] INFO  o.s.i.v.b.j.u.CompilationUnitCache - Invalidate AST for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:27.523
!MESSAGE 10:33:27.480 [pool-3-thread-84] INFO  o.s.i.v.b.j.u.CompilationUnitCache - CU Cache: end work on AST for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:31.499
!MESSAGE 10:33:27.979 [pool-3-thread-86] INFO  o.s.i.v.b.j.u.CompilationUnitCache - CU Cache: work item submitted for doc file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:31.500
!MESSAGE 10:33:31.498 [pool-14-thread-1] INFO  o.s.i.v.c.l.u.SimpleTextDocumentService - change arrived: 96

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:32.014
!MESSAGE 10:33:31.579 [pool-5-thread-19] INFO  o.s.i.v.b.j.u.CompilationUnitCache - Finished parsing CU for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:32.015
!MESSAGE 10:33:31.579 [pool-3-thread-84] INFO  o.s.i.v.b.j.u.CompilationUnitCache - CU Cache: end work on AST for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:32.016
!MESSAGE 10:33:32.013 [Reconciler-1] INFO  o.s.i.v.b.j.u.CompilationUnitCache - CU Cache: start work on AST for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:33.206
!MESSAGE 10:33:33.205 [pool-3-thread-84] INFO  o.s.i.v.b.j.u.CompilationUnitCache - CU Cache: work item submitted for doc file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:33.210
!MESSAGE 10:33:33.209 [pool-5-thread-19] INFO  o.s.i.v.b.j.u.CompilationUnitCache - Finished parsing CU for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:33.211
!MESSAGE 10:33:33.209 [pool-3-thread-86] INFO  o.s.i.v.b.j.u.CompilationUnitCache - CU Cache: start work on AST for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:46.573
!MESSAGE 10:33:42.542 [pool-3-thread-84] INFO  o.s.i.v.b.j.u.CompilationUnitCache - CU Cache: start work on AST for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:46.574
!MESSAGE 10:33:42.542 [pool-3-thread-84] INFO  o.s.i.v.b.j.u.CompilationUnitCache - CU Cache: end work on AST for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:46.582
!MESSAGE 10:33:46.581 [pool-5-thread-19] INFO  o.s.i.v.b.j.u.CompilationUnitCache - Parsed successfully CU for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:46.583
!MESSAGE 10:33:46.581 [pool-3-thread-84] INFO  o.s.i.v.b.j.u.CompilationUnitCache - CU Cache: end work on AST for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:47.093
!MESSAGE 10:33:46.689 [pool-14-thread-1] INFO  o.s.i.v.b.j.u.CompilationUnitCache - Invalidate AST for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:47.150
!MESSAGE 10:33:47.149 [pool-14-thread-1] INFO  o.s.i.v.c.l.u.SimpleTextDocumentService - change arrived: 104

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:47.151
!MESSAGE 10:33:47.149 [pool-14-thread-1] INFO  o.s.i.v.b.j.u.CompilationUnitCache - Invalidate AST for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:47.941
!MESSAGE 10:33:47.940 [pool-14-thread-1] INFO  o.s.i.v.c.l.u.SimpleTextDocumentService - change arrived: 107

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:48.098
!MESSAGE 10:33:48.098 [pool-3-thread-86] INFO  o.s.i.v.b.j.u.CompilationUnitCache - CU Cache: work item submitted for doc file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:48.540
!MESSAGE 10:33:48.353 [pool-14-thread-1] INFO  o.s.i.v.b.j.u.CompilationUnitCache - Invalidate AST for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:48.604
!MESSAGE 10:33:48.596 [pool-5-thread-19] INFO  o.s.i.v.b.j.u.CompilationUnitCache - Started parsing CU for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:48.605
!MESSAGE 10:33:48.603 [pool-5-thread-19] INFO  o.s.i.v.b.j.u.CompilationUnitCache - Finished parsing CU for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:48.605
!MESSAGE 10:33:48.603 [pool-3-thread-84] INFO  o.s.i.v.b.j.u.CompilationUnitCache - CU Cache: start work on AST for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:48.606
!MESSAGE 10:33:48.603 [pool-3-thread-84] INFO  o.s.i.v.b.j.u.CompilationUnitCache - CU Cache: end work on AST for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:49.053
!MESSAGE 10:33:49.053 [Reconciler-1] INFO  o.s.i.v.b.j.r.JdtReconciler - reconciling (JDT): file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java done in 2ms

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:49.818
!MESSAGE 10:33:49.628 [pool-5-thread-19] INFO  o.s.i.v.b.j.u.CompilationUnitCache - Parsed successfully CU for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:49.818
!MESSAGE 10:33:49.628 [pool-3-thread-86] INFO  o.s.i.v.b.j.u.CompilationUnitCache - CU Cache: end work on AST for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:50.136
!MESSAGE 10:33:50.127 [pool-5-thread-19] INFO  o.s.i.v.b.j.u.CompilationUnitCache - Started parsing CU for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:51.140
!MESSAGE 10:33:50.643 [pool-5-thread-19] INFO  o.s.i.v.b.j.u.CompilationUnitCache - Finished parsing CU for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:51.141
!MESSAGE 10:33:50.643 [pool-3-thread-84] INFO  o.s.i.v.b.j.u.CompilationUnitCache - CU Cache: start work on AST for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:51.142
!MESSAGE 10:33:51.140 [pool-3-thread-86] INFO  o.s.i.v.b.j.u.CompilationUnitCache - CU Cache: work item submitted for doc file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:52.374
!MESSAGE 10:33:51.622 [Reconciler-1] INFO  o.s.i.v.b.j.u.CompilationUnitCache - CU Cache: end work on AST for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:53.429
!MESSAGE 10:33:52.885 [pool-3-thread-86] INFO  o.s.i.v.b.j.u.CompilationUnitCache - CU Cache: end work on AST for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:53.430
!MESSAGE 10:33:52.885 [pool-3-thread-84] INFO  o.s.i.v.b.j.u.CompilationUnitCache - CU Cache: end work on AST for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:53.617
!MESSAGE 10:33:53.616 [pool-14-thread-1] INFO  o.s.i.v.c.l.u.SimpleTextDocumentService - change message work done in 0ms

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:53.723
!MESSAGE 10:33:53.722 [pool-14-thread-1] INFO  o.s.i.v.c.l.u.SimpleTextDocumentService - change message work done in 0ms

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:53.894
!MESSAGE 10:33:53.892 [pool-5-thread-19] INFO  o.s.i.v.b.j.u.CompilationUnitCache - Started parsing CU for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:54.016
!MESSAGE 10:33:54.015 [pool-14-thread-1] INFO  o.s.i.v.c.l.u.SimpleTextDocumentService - change arrived: 128

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:54.400
!MESSAGE 10:33:54.392 [pool-5-thread-19] INFO  o.s.i.v.b.j.u.CompilationUnitCache - Started parsing CU for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:54.894
!MESSAGE 10:33:54.893 [pool-3-thread-84] INFO  o.s.i.v.b.j.u.CompilationUnitCache - CU Cache: work item submitted for doc file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:56.153
!MESSAGE 10:33:54.900 [pool-5-thread-19] INFO  o.s.i.v.b.j.u.CompilationUnitCache - Finished parsing CU for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:56.154
!MESSAGE 10:33:54.900 [pool-3-thread-86] INFO  o.s.i.v.b.j.u.CompilationUnitCache - CU Cache: start work on AST for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:56.154
!MESSAGE 10:33:54.901 [pool-3-thread-84] INFO  o.s.i.v.b.j.u.CompilationUnitCache - CU Cache: end work on AST for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:56.758
!MESSAGE 10:33:56.578 [pool-14-thread-1] INFO  o.s.i.v.b.j.u.CompilationUnitCache - Invalidate AST for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:56.760
!MESSAGE 10:33:56.758 [pool-14-thread-1] INFO  o.s.i.v.b.j.u.CompilationUnitCache - Invalidate AST for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:57.125
!MESSAGE 10:33:57.123 [pool-3-thread-86] INFO  o.s.i.v.b.j.u.CompilationUnitCache - CU Cache: start work on AST for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:57.222
!MESSAGE 10:33:57.221 [pool-14-thread-1] INFO  o.s.i.v.c.l.u.SimpleTextDocumentService - change message work done in 1ms

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:57.634
!MESSAGE 10:33:57.625 [pool-5-thread-19] INFO  o.s.i.v.b.j.u.CompilationUnitCache - Finished parsing CU for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:58.003
!MESSAGE 10:33:58.001 [pool-14-thread-1] INFO  o.s.i.v.c.l.u.SimpleTextDocumentService - change arrived: 138

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:58.139
!MESSAGE 10:33:58.138 [pool-3-thread-86] INFO  o.s.i.v.b.j.u.CompilationUnitCache - CU Cache: work item submitted for doc file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:58.147
!MESSAGE 10:33:58.146 [pool-5-thread-19] INFO  o.s.i.v.b.j.u.CompilationUnitCache - Finished parsing CU for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:58.438
!MESSAGE 10:33:58.300 [pool-14-thread-1] INFO  o.s.i.v.c.l.u.SimpleTextDocumentService - change arrived: 141

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:58.529
!MESSAGE 10:33:58.528 [pool-14-thread-1] INFO  o.s.i.v.b.j.u.CompilationUnitCache - Invalidate AST for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:58.649
!MESSAGE 10:33:58.647 [pool-3-thread-86] INFO  o.s.i.v.b.j.u.CompilationUnitCache - CU Cache: work item submitted for doc file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:58.664
!MESSAGE 10:33:58.663 [pool-3-thread-84] INFO  o.s.i.v.b.j.u.CompilationUnitCache - CU Cache: start work on AST for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:59.162
!MESSAGE 10:33:59.129 [pool-14-thread-1] INFO  o.s.i.v.b.j.u.CompilationUnitCache - Invalidate AST for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:33:59.664
!MESSAGE 10:33:59.663 [pool-3-thread-86] INFO  o.s.i.v.b.j.u.CompilationUnitCache - CU Cache: work item submitted for doc file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:34:00.164
!MESSAGE 10:33:59.673 [pool-3-thread-86] INFO  o.s.i.v.b.j.u.CompilationUnitCache - CU Cache: end work on AST for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:34:00.448
!MESSAGE 10:34:00.172 [pool-3-thread-86] INFO  o.s.i.v.b.j.u.CompilationUnitCache - CU Cache: end work on AST for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:34:00.451
!MESSAGE 10:34:00.291 [pool-14-thread-1] INFO  o.s.i.v.c.l.u.SimpleTextDocumentService - change message work done in 1ms

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:34:02.409
!MESSAGE 10:34:01.135 [Reconciler-1] INFO  o.s.i.v.b.j.u.CompilationUnitCache - CU Cache: start work on AST for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:34:02.420
!MESSAGE 10:34:02.417 [pool-5-thread-19] INFO  o.s.i.v.b.j.u.CompilationUnitCache - Finished parsing CU for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java

!ENTRY org.eclipse.lsp4e 4 0 2026-04-21 10:34:02.421
!MESSAGE 10:34:02.417 [pool-3-thread-86] INFO  o.s.i.v.b.j.u.CompilationUnitCache - CU Cache: start work on AST for file:///C:/Spring%20Boot%20W/auth-service/auth-service/src/main/java/com/inventory/auth/security/CustomUserDetailsService.java
